Sample Number,Label,Text
10310,0,"@DouthatNYT @jbouie @DamonLinker Yes, it is bad to point out racism lest it provoke the racists.  Some racists do indeed not like it."
10311,0,@Deadspin @jrzy_boy This is about him being left off because they wanted to play a heavier game. We needed his offense tho. Amongst others.
10312,0,@Idubbbz @LeafyIsHere  I am offended
10313,0,"@aroseblush Hello !\nThe bigger the bully, the more crocodile tears. Bullies always act like offended victims."
10314,0,@IrishTimesPol @IrishTimes Irish citizens boiling drinking water in 2016 leaves one foot firmly in the bog!
10315,0,Candice's pout is gonna take someone eye out mate! #GBBO
10316,0,I've always had a weird grudge against stingrays ever since one killed Steve Irwin.
10317,0,@jwolfie_ why you gotta use the dark skin emoji #offended
10318,0,I'm not saying he might be like big foot but it might be like natural biological father says blood boiling if he cross
10319,0,"I really really resent having to go to bed at a sensible hour, you guys. I WANT TO TALK TO MY PEOPLE."
10320,0,"@NM_NickNocturne Incentivise people to roam the Internet being morally offended, as if they didn't do it enough already."
10321,0,not to be That Personâ„¢ but i get bitter seeing some ravi stans
10322,0,"@Darren_Hammer amen, nothing personal mate, just tired of all of the complaining from our fans, it's Been a relentless tirade of misery"
10323,0,Michelle is one of the worst players in bb history #bb18 #bbfinale 
10324,0,Dear Indians..It is hard to swallow this but for once try to swallow this bitter pill...that is.. Pakistan is number one in Test cricket!!!
10325,0,"A little nose irritation and a little more chills on my body. I'm so not into flu, into flu, into flu #FallSongs"
10326,0,"I am #real #sjw, I will not let #america down\nI have found us, now go and get us\nI let it out and I let it in\nI #rage I #lol\n@SergioSarzedo"
10327,0,Connivers blind to existential fury
10328,0,guys irritate me
10329,0,#firsttweetever sippin #hotchocolate wondering #why I finally gave in &lt;3 haha #hellloooootwitter - ...its because #facebookisforfamily #rage
10330,0,@eNCA what they should be doing is directing their anger to the thieves in government...#corruption #FeesMustFall
10331,0,Need a new outlet for #rage
10332,0,@swagalini ive been through the denial and anger i am in pure acceptance
10333,0,"@SapientSoldier timid but determined version of the rabid beasts beyond the land. Growling beneath my restrained breath, I //rip// myself --"
10334,0,I'm not used to pretty girls that use curse words to express their anger. I just feel like I'm a little bit surprised and turned off as well
10335,0,@TzumiXIV huff puff
10336,0,Hell hath not fury like a hamstring cramp. #ouch
10337,0,"Actually be arsed with my sister sometimes, she controls the TV 90% of the time and when I watch one thing she gets in a huff ðŸ™„"
10338,0,@fireemblemlord it's the first expac since wrath that feels like a proper 'evolution' of the game for me
10339,0,@Thebeast_ufc what happened to the suicide tweet it was a joke obviously how could that offend anyone?ðŸ¤”
10340,0,@paulkrugman relentless echo chamber - negative comments with lots of reverb. Typical bully behavior.
10341,0,when you find out the initiative isn't even a thing ðŸ˜§ #revenge
10342,0,@djddueces jojo at 12:30 and not midnight lets rage WRYYYYYY
10343,0,"I'll happily be rude to people who personally insult me unprovoked, they deserve it ðŸ‘ Just as good people deserve respect"
10344,0,That AK47 leave your spine with a frown
10345,0,come on let's make em hate ðŸ˜˜make em pout they face ðŸ‘¿ðŸ˜©.
10346,0,Recommended reading: Prisoners of Hate by Aaron Beck #anger
10347,0,@Alanafergusson snap meee
10348,0,@KimLy resent
10349,0,Forever angry that gh ruined Molly and morgan's bond/friendship 
10350,0,#disgracefulesin I resent all men in some way; for some or no reason at all. #esinscountdown
10351,0,@TillTheEndMMVI I accidetly dumped boiling water my myself ðŸ˜«
10352,0,"@ggreenwald Smh, remove ideologically bankrupt and opportunistic establishment now. They're burning all bridges and social contracts. "
10353,0,As usual disappointing #offense by @HoustonTexans ...#Texans
10354,0,"@mdivincenzo9 he's stupid, I hate him lol "
10355,0,@PuseLepuru it's the irritation of not having found the corpse
10356,0,never #make a decision when you are .. #angry &gt;_&lt; .... and never make a #promis when you are #happy :) :*
10357,0,@girlsreallyrule Both Trump + King are relentless self-promoters who don't give a rip about anyone else. A perfect match for both Donalds.
10358,0,@coltonflurry @StrangeFacesLA I cancelled by CBS all access live feeds before JC even said Vic won AFP. Paul.should have won IMO #bitter
10359,0,whenever I put 'I wanna be adored' on my brother alwayss sings 'I wanna be a dog' instead just to irritate me
10360,0,@johnaugust @clmazin I was so looking forward to @ABCDesignated. Then it opened with a #stuartspecial. I literally yelled at my tv. #umbrage
10361,0,I don't get what point is made when reporting on Charlotte looting @CNNAshleigh. Why not explore what looting businesses symbolizes #outrage
10362,0,@ArcadianLuthier -- taking out his feelings on Kei unfairly. His lips form a frown as he tries to walk away.
10363,0,@laura221b I've left it for my dad to deal with ðŸ˜‚ My work is done as soon as it's felt the wrath of my slipper ðŸ˜·
10364,0,"Leave it on there, rule,nimber 1 of carpet cleaning!!!  #worsethananatomicbomb #accidentlyspillbeeronthecarpet"
10365,0,@m_warner21 Yikes. The wrath of Maddie...
10366,0,@Nigerianscamsss @TrillSmith you think I came back to twitter and not ruffle a few bushes? Tuh.
10367,0,.@LEAFYSZERKER @markiplier is that an insult? Sounds like a job well done. it's red so it's done the job it was suppose to do #justsaying
10368,0,#Hudcomedy #AdamRowe  #insult Slutfaceshlongnugget
10369,0,I need some to help with my anger
10370,0,"@CBSBigBrother never bring back Meech and Bridgette. Crying because someone looks at you? Ugh, and Bridgette. #bitter"
10371,0,Hey folks sorry if anything offensive got posted on here yesterday my account got hacked. All fixed now though. I hope :-/  #annoyed
10372,0,Now it's time to remove CB from the team somehow. Screw it. Rip the Band-Aid off. It'll sting for a bit but everyone will get over it.
10373,0,Candice's pout gets more preposterous by the week. This week it's gone a bit Jack Nicholson's Joker. #GBBO
10374,0,@keithboykin unfortunately it won't end there... followers of whichever candidate isn't elected will throw tantrums. No winning this elec
10375,0,@cc_yandian @HillaryClinton her team must draw from a hat for daily personality #drugged  #yeller #quiet #screamer #ðŸ˜‚ðŸ˜‚
10376,0,Candice's standing pout face aggravates me every week
10377,0,Think I really broke young bull hurt ðŸ˜‚ðŸ˜‚ðŸ˜­ðŸ˜­ u can tell by how bitter and mad he is ðŸ˜ŠðŸ˜ŠðŸ˜©ðŸ˜©
10378,0,@OstinOng YUUUHH ðŸ™„ðŸ˜­ plus clin ep and prevmed ugghhh hahaha #bitter
10379,0,"@HebertofNH any time a man who got paid to throw temper tantrums speaks up, you gotta listen."
10380,0,"As if he heard my thought on the ether, my #ex has just posted #facebook pic of himself snuggling up with said #cats... now Im just #angry"
10381,0,don't provoke me after letting me down !
10382,0,could never be a angry drunk lol yall weirdos just enjoy your time
10383,0,"Yet we still have deaths, road rage, &amp; violations on the road, despite a widely accepted concept of 'personal accountability' while driving"
10384,0,"@SiobhanSynnot  Oh, good God. Quentin Letts is doing one of his 'comedy' turns. #angry @bbcthisweek @afneil #BBCTW"
10385,0,@Trump_Videos she looks completely #rabid @realDonaldTrump
10386,0,Inner conflict happens when we are at odds with ourselves. Honor your values and priorities.  #innerconflict #conflict #values
10387,0,"#EpiPen: when public outrage occurs, expand #PAP Patient Assistance Progrm, coupons,rebates .@GOPoversight @OversightDems on #Mylan #Epipen"
10388,0,Imagine the twitter fume if Corbyn loses the election and then Smith leads Labour to a worse result than suggested under Corbyn.. Imagine??
10389,0,"@BosNaud so scared to ruffle feathers, he resorted to writing in cryptic code. #UncleCamsCabin"
10390,0,"Didn't think Cadres not Getting SRC deployment would make some Cadres so bitter, Ku tough Macom."
10391,0,I miss doing nothing someone I care about and attacking their face with kisses. #foreveralone #bitter ðŸ˜©
10392,0,That grudge you're holding keeps making an appearance because #God wants you to deal with it.
10393,0,@arppaul @chetanlfc @mannkakhiladi @dey_spandan @umeroffcial  Comparing Akshay Sir with this zandu balm is an insult to Akshay Sir.
10394,0,ðŸ”¥Anger is the acid that can do more harm to the vessel in which it is stored than to anything on which it is poured.ðŸ”¥ #anger \n\n~Mark Twain
10395,0,"If I spend more than Â£10 in shimmy on Â£1 drinks I'll be raging, but we all know it's gonna happen"
10396,0,I have a rage rage ep 2 coming out soon I'll keep you posted on it #YouTube #youtubegaming #rage
10397,0,"@iamsrk what's up w the gender bias? #indignant This fancypants saddler's daughter will opt for the leather jacket, thank you very much."
10398,0,When your sister is 19 and throws legitimate temper tantrums just to get attention..
10399,0,@luxbet Did you even give out any pizzas ? Serious fail #hungry  #hangry
10400,0,This provocation sets off a curiosity. An entity is feeding fuel to the fire. speaking quatrains. Hmmm America needs to be vigilant now
10401,0,@PatVPeters @FreeBeacon Quite the response of retaliation from Weiner in getting revenge on Huma &amp; Hillary 'clam digging'.\n#AllScumbags
10402,0,I guess #bradangelina &gt; #anger &gt; #blacklivesmatter
10403,0,Now that I have my ex's number now its time to prank him. #revenge #prank #whatprankIshoulddo seriously what prank I should I do
10404,0,"Do not despise the Lord â€™s #discipline, do not #resent his rebuke, because the #Lord disciplines those he loves... #Proverbs 3:11-12"
10405,0,Guy across from me in a really ugly suit cannot stop expressing his displeasure
10406,0,Some moving clips on youtube tonight of the vigil held at Tulsa Metropolitan Baptist church for #TerenceCruther #justice #anger #sadness
10407,0,I think I must scare my coworkers when I'm eating like a rabid animal on my breaks #srry
10408,0,@JuliaHB1 Bloody right #fume
10409,0,@RoyEnglish roy as fiery
10410,0,Why a puerto Rican with Taino hair and a black nose gotta ruffle your targeted feathers?
10411,0,@JasonMillerinDC @realDonaldTrump Prudence suggests that a 8+% bump over 2-3 weeks should be viewed with SKEPTICISM. Media/HRC axis 
10412,0,Listening to Joey really helps me and my anger.
10413,0,@kerrybowen_ you have anger issues!
10414,0,i can't believe they're all messing up my favourite of all bakes i feel personally offended
10415,0,I think they may be #offended
10416,0,@ashleighjessica @zacflint1 I'd give that pout the firm D
10417,0,I am using twitter as a coping mechanism for raging out at this kid oops?
10418,0,@AgentTinsley I believe that's what you call the fury of the righteous.
10419,0,Ok but I just got called a 'White Devil' on the train and I didnt know whether to laugh or be offended
10420,0,#india will take #revenge  by making 3 new movies like #phantom and they will be like #ghus_k_maren_ge this is how indian army take revenge
10421,0,@cxmbeferre so you WOULDNT date me????? #offended
10422,0,Drop Snapchat names #bored #snap #swap #pics
10423,0,Damn our offense is a mix bag of unpredictable lethal weapons I'm worried for Defense Coordinators ðŸ˜ #Chargers #Boltup #Recharged
10424,0,the bee sting still suck i feel sick
10425,0,I just love it when people make plans for me without actually including me in this process 
10426,0,"@healeyraine I'm offended, I actually am"
10427,0,pressure does burst pipes ðŸ˜­
10428,0,"@voguemagazine, did you not learn from @FreePeople 's viral insult to ballet? Stop trying to wrongfully stick models into pointe shoes ðŸ™„"
10429,0,@realDonaldTrump: No sense in taking out your wrath on innocent people because you think police shot an innocent man. #MakeAmericaSafeAgain
10430,0,@GriffinBowie23 @AliMcClimond sorry to #offend u griffin!!
10431,0,@JohnKerry can be as indignant as he wants but the world knows Obama will do nothing and Putin will just do what he wants #Aleppo #Syria
10432,0,"@sarah_urbina why do you even beef Sara you let the anger get the best of you, you and Sagin been friends for how long?"
10433,0,"@lydss_xx @tharealversace @fatbellybella fuckin luv incense, this is me as fuck ðŸ˜‚"
10434,0,I screened my own snap what kind of narcissistic ass would smh
10435,0,I don't even #feel #anger anymore can't explain it .. #Tulsa #Charlotte #Trayvon #SandraBland #Philando #Ferguson #BatonRouge #MichaelBrown
10436,0,@Freepenalties @TMortimerFtbl Doll is a vile creature on the touchline. Every game he has tantrums &amp; shouts at the ref. Would love to see
10437,0,@jwolfie_ why you gotta use the dark skin emoji 
10438,0,jamming out to fury in math class wanting to die hbu
10439,0,"So I wished my sis 12 midnight but received no reply from her. My 2nd sis JUST wished her, got a reply. You know who's the fav #offended"
10440,0,@evanareteos :)) im now writing abt the changing face of sex industry in tr :))) now men will talk to me then! #revenge
10441,0,can't believe Achilles killed me! 
10442,0,"@a_mxe7 hah don't speak to me or my cousin like that, mind a had the displeasure of seeing u bare faced on eh train, no a pretty sight mate"
10443,0,Indignation: [whispers to date during that terrific Lerman/Letts centerpiece scene] That's his overwhelming sense of indignation.
10444,0,"@CBSBigBrother never bring back Meech and Bridgette. Crying because someone looks at you? Ugh, and Bridgette. "
10445,0,@trendykittykat Some people would rather hang on to their indignant anger. *weary sigh*
10446,0,@VerizonSupport thanks for saying My wife and I were getting our iphones today and then losing both of them with no ETA #thanks 
10447,0,Thatmoment you're watching #worstcelebritycooks and your bubble is burst by finding out KyleXY is gay and marriedðŸ˜­ #nochance #KindaDontMindðŸ˜‰
10448,0,Women don't like girls because we resent them for looking so great/we wish we still looked like that  #washed
10449,0,Hey folks sorry if anything offensive got posted on here yesterday my account got hacked. All fixed now though. I hope :-/ #angry #annoyed
10450,0,"@IndigoHawthorne Then u understand that rage is often not pretty, or controlled or rational - it is often visceral-not always logical."
10451,0,"My leg feels like it's gonna burst, yet I'm still expected to go into work:):)"
10452,0,"The best revenge is to move on, get over it, and continue to succeed. Never give someone the satisfaction of watching you suffer."
10453,0,Get to work and there's a fire drill. #fire  #outthere #inthedark
10454,0,@LaraTheIrish &lt; feel everything. She would remember everything. Evanora hoped this would serve to fuel the creatures anger and run rabid &gt;
10455,0,@Kim_is__bored exactly what I have been saying on fb.. #bitter
10456,0,Get to work and there's a fire drill. #fire #burning #outthere #inthedark
10457,0,@simon_penn_r @AntisocialJW2 has turned into a rather fiery GG radical)
10458,0,"significantly, with a #bitter smile, 'let me"
10459,0,@MetPoliceFC is it true none of your players are cops? Do they drink chilled bitter? Are your players Walter Mitty types? @KeviboyAllen
10460,0,Brendan Rodgers looks fuming ðŸ˜­
10461,0,"@ChronAVT ummm, the blog says 'with Simon Stehr faking 7th'...I'll expect an investigation forthwith. This is an "
10462,0,My baskets are better when I'm in a bad mood someone irritate me before practice please
10463,0,Be chill af if you want to offend someone.
10464,0,@DRUDGE_REPORT @FoxNews good thing the FBI didn't offend them!
10465,0,you know cyran still hasn't done makeup based on jeongguk's tiddy like i suggested and i'm #offended
10466,0,@danrafaelespn no Tyson fury beat the man who been at top for years Danny Garcia should be above Bradley pacquaio frampton
10467,0,"So I wished my sis 12 midnight but received no reply from her. My 2nd sis JUST wished her, got a reply. You know who's the fav "
10468,0,"@m_t_f_72 I'm not surprised, I would be fuming! ðŸ˜¤"
10469,0,oh these old things on my face? nah they're not tears from school related anger and frustration nope never
10470,0,British humour should offend and challenge mainstream views. Hat off to Clarkeson. The ultra left should go and kneel before Allah!!
10471,0,I need all your attention! If I don't I'll pout..
10472,0,@AudreyKare i'm like half expecting some rabid troll to come into my mentions accusing me of being a csa apologist or something lmao
10473,0,"Because it was a perfect illusion, but at least now I know what it was.  #ladygaga #iscalming#mysoul"
10474,0,Puzzle investing opening portland feodal population is correlative straight a snorting infuriate: XLzjYhG
10475,0,"@len_snart gives a frustrated growl, before stepping closer and putting his gun through the barrier. No alarms and nothing happened. He-"
10476,0,@AaronGoodwin seriously dude buy some bubble tape for your phones. #snap broke another phone
10477,0,When you forget to mention you were bought dreamboys tickets ðŸ™„ðŸ˜‚ #raging
10478,0,Now that @Jasmine_Wrn has snapchat back it's a constant battle to see who can get the ugliest snap of one another ðŸ˜‚ðŸ™ƒ #snap survival
10479,0,Nick said he's territorial and he'll growl if someone gets too close to me #hesananimal
10480,0,"I don't mean to offend anyone, but 93.7 literally blames everything on white people. In some cases it's true, but a lot of times, it's not"
10481,0,He totally knew about it'. Trump finally gets revenge for his son-in-law's prosecution/imprisonment and throws Christie under the bus.
10482,0,Inner conflict happens when we are at odds with ourselves. Honor your values and priorities. #anger #innerconflict #conflict #values
10483,0,Are belittling kitty straight a service? provoke lift aboard!: Wycelv
10484,0,@EAMaddenNFL @EASPORTS I played a game where John Elway was sacked 3x and fumbled all 3x. Is this the same John elway I know of??? #madden
10485,0,And she got all angry telling me 'but what would be doing a 40 year old guy looking for a girl like you' and I felt 
10486,0,@BearGrylls for your next series will u do a celebrity firefighting show and just chuck them all in a burning building and do the voiceover?
10487,0,Like I can't do 12 hours worth of standing or calorie burning in 3 hours ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ #1stworldprobs4vs
10488,0,Before revenge you feel good after revenge you feel worse ðŸ’¯ @HillaryClinton
10489,0,I wonder what would happen if I were to tell some people the truth #savage #uhoh 
10490,0,Take public opinion on revenge with Pakistan if govt is unable to decide. @aajtak @TimesNow @narendramodi
10491,0,@cxmbeferre so you WOULDNT date me????? 
10492,0,the teams that face Barca and Bayern after a defeat are the ones who face the wrath
10493,0,I just don't understand why everyone is so #angry we all just want to live and thrive don't we?
10494,0,"@kitanoye Hell is hot and boiling, isi ewu"
10495,0,#welfarereform should not be a 'model' for #snap.
10496,0,@HillaryClinton Yeah U gotta make them HEEL. I know U need their votes so U have to wait. But when U LOSE-they're really in for your wrath !
10497,0,Well @AprilDRyan Trump's rabid base needs 2 hear this &amp; U can always find an overseer like King to say it.\n@JoyAnnReid @SMShow @frangeladuo
10498,0,Skipping meals is the national way of showing #disappointment and #anger. #wiz
10499,0,streets of rage 2 was hard to find for a while and then Itunes stepped in and the guys doing the vinyl \nmade it so simple
10500,0,@paulbushnell25 @EE bad news if ordered online it hasn't gone through same happened to me had to re order on the phone 
10501,0,"@UltimateBoxer My heart because you left me for so long again\n\n*slight pout but it turned to a smile*\n\nheheh just kidding, no I'm fine-"
10502,0,why are people so angry toward veggie burgers at in n out wtf
10503,0,"I mean I'm not done watching the pilot, but it's nice to see a group of actors perform without story lines dripping relentless nihilism."
10504,0,Checked-in for my flight to Toronto. Took seat 3D just to infuriate @perpetualgeek.
10505,0,Egyptian officials expressed frustration and outrage over the Obama/Hillary administrationâ€™s support of the Muslim Brotherhood
10506,0,@PrincessCasGirl @DaddyEllis__ tiff you better hurry cause ðŸ‘€
10507,0,"@fleetstreetfox It's buzzing pathetically for sympathy if you let it out it will twirl it's moustache, chuckle and sting you #Psychowasp"
10508,0,matt and i just did a psychological study on provocation in abusive relationships.
10509,0,@HuffPostUK  NO greater wrath than a woman scorned.
10510,0,@kencurtin they might get Donal Ã³g sure! They won't have him in cork as he's to fiery for dopey frank &amp; his cult
10511,0,"@LouisFil just curious as to what you mean. No rush, no animosity, no disdain."
10512,0,@thatomahapa the best revenge is to get yourself a good woman and move on. Leave her and her hairline to figure themselves out alone
10513,0,"@tamriiel I was talking about further in the expansion, with more gear - fury always does well towards the end"
10514,0,Who knew softballs could sting so bad? Jimmy Fallon has been under a lot of heat for his &amp;ldquo;softball&amp;rdquo; Donald Trump interview
10515,0,@OstinOng YUUUHH ðŸ™„ðŸ˜­ plus clin ep and prevmed ugghhh hahaha 
10516,0,@StrongestBeing â†would furrow and her face would redden as she protests; it would seem that being seen as unattractive in Wukong's eyes wasâ†’
10517,0,Finding out my two best Fwendz are going to rage with me at @lifeisbeautiful makes this last week of no sleep extra worth it
10518,0,Paul forever. Paul should have won! Paul played such a better game! #BB18 #angry
10519,0,@marthalyssa yep. LOL 
10520,0,@AuntieSupreme @KimberlyCarole y'all found me to express yalls displeasure. ðŸ˜‰
10521,0,@1VoiceMatters @MichaelTPremo just got wind of #MenForChoice and it doesn't infuriate me. Just makes me sad for the generation.
10522,0,Since the 'update' my @iPhone loses power nearly 40% faster. 
10523,0,The sun literally burning my skin
10524,0,That feel when you travel 700 miles to pick up a form that arrives in the post two days after you leave. 
10525,0,@DL_Hart @DonnieDollars @AaronBiggsPro @WWENoWayJose @cwfmidatlantic How did that chop feel? You still feel the sting of it? Looks brutal!
10526,0,Chris ate all my mac n cheese so imma eat all his taffy 
10527,0,"@thomeagle Just to help maintain and boost our status as a world class centre for education, culture and tolerance. #outrage"
10528,0,Chris ate all my mac n cheese so imma eat all his taffy #revenge
10529,0,It's weird because I was discussing sex resentment and confusion in the thing I was writing last night.
10530,0,"As if he heard my thought on the ether, my #ex has just posted #facebook pic of himself snuggling up with said #cats... now Im just "
10531,0,Paul forever. Paul should have won! Paul played such a better game! #BB18 
10532,0,@BigBrother__USA she is just jealous and a cry baby!  #gladsheisgone #crybaby
10533,0,"@clarechampion @Westclarepage and peter your radio piece on off the ball was pure class , no digs , no revenge , a total balanced pro ! ðŸ‘ðŸ‘ðŸ‘"
10534,0,@coltonflurry @StrangeFacesLA I cancelled by CBS all access live feeds before JC even said Vic won AFP. Paul.should have won IMO 
10535,0,"The best #revenge is to move on, get over it, and continue to #succeed. Never give someone the #satisfaction of watching you #suffer....!!!"
10536,0,"@iStoleFreeHugs @stephlaris lol I'm happy with my negative, realistic ass self. Sorry to offend you"
10537,0,75' Tierney reaches a deep cross to the back post and plays it back across but the Alloa defence clear. Celtic relentless here.
10538,0,Can't believe I've only got 2 days off left ðŸ™„ #backtoreality 
10539,0,@vladfucker69 i look rabid
10540,0,"@thedrepabon BLM was outraged by the shooting in NC the other day, turns out the guy pointed gun at police. Wait for facts before outrage"
10541,0,I get embarrassed at the slightest things and then I'll fret about it all day I hate it
10542,0,@Sophiejulia @CalebAtChipotle @calebpressleyxo relentless pipe thirst #sheltered
10543,0,I don't get what point is made when reporting on Charlotte looting @CNNAshleigh. Why not explore what looting businesses symbolizes 
10544,0,#Taurus will react angrily when she can't take being provoked any longer.
10545,0,@bismahmalik .....Seems like a fight ready to rage on.....
10546,0,@WestonKoury so leafy can roast the Pokemon go kid but not you what an outrage that just means that he is more relevant than y-I mean kisses
10547,0,"I think Paul is what's bitter, not the pastry"
10548,0,@PatriotsInform I don't see why you think we'll have a dumbed down simplified offense with Brissett. He comes from a very complicated system
10549,0,"After becoming boiling hot, after slowly melting, my heart is frozen."
10550,0,@xandraaa5 @amayaallyn6 shut up hashtags are cool 
10551,0,@hoytschile fury road!!
10552,0,Realizing that holding a grudge for long is immaturity is wisdom
10553,0,"@BonesARP 'That is a disappointment.'\n\nHe fakes a pout, then starts to chuckle."
10554,0,Some moving clips on youtube tonight of the vigil held at Tulsa Metropolitan Baptist church for #TerenceCruther #justice  #sadness
10555,0,@RegalisAzura \ngrasp the cobalt woman's own; which they did fairly easily. Fair cheeks would ignite into a fiery hue. Warm.. was the only
10556,0,@billburr DirectTV is the best. Apparently you just sit in silent anger. 'Don't press or say anything'
10557,0,I believe women are more fiery because once a month they go through struggle and struggle is what develops a strong character.
10558,0,@kingcharles9th i Lowkey forgot you had twitter and if you don't follow me back im gonna be 
10559,0,"im also definitely still bitter about the yellow ranger not being asian, but asian representation in hollywood is essentially a shrug anyway"
10560,0,Did we miss the fact that #BurkeRamsey swung &amp;hit his sister #JonBenet in the face with a golf club previously out of a fit of ?
10561,0,@talkRobyn oh dear I have to watch this the woman with the pout did well
10562,0,LIFE TIP 101. I know unresolved #anger is likely to cause problems in several areas of my life. I must recognize it &amp; properly deal with it.
10563,0,"@Sargon_of_Akkad It'll be like burning rap albums; they'll have to buy it first, but gosh darn it, they have to get rid of it."
10564,0,@Docjp they unleashing God's wrath just as Cain did
10565,0,@SlaveGuinevere its more of a little prick than a sting .......... but you have to come to Tennessee to get it1
10566,0,@DeltaDomain @SawDraze @qurions dis dat nigga from fume right?
10567,0,Projection is perception. See it in someone else? You also at some level have that within you. #anger #worry
10568,0,"@SageHillfarms @HintonAlisa @hb_heather Hey, Jayme! Were yourðŸ‘‚ðŸ‘‚ burning cuz I was talking about you?ðŸ˜ Are you going tomorrow?"
10569,0,"@savageimiike one of my favorite songs brother, real talk. #rage"
10570,0,Controlling #anger is a sign of those #righteous people promised #Paradise in the #Quran in Surah Al Imran verses 133-134 #reward #goodDeed
10571,0,@alyssasimpson21 I gave up KENDRICK LAMAR to eat barbecue with him. 
10572,0,the 1975 are playing antichrist why won't @sundarakarma play hustle it's an outrage
10573,0,@TDsNation I blame how broken madden is this year
10574,0,"@MMASOCCERFAN @outmagazine No offense but the only way this makes sense is if you work for the magazine. Otherwise,who are you apologizing 4"
10575,0,Nahhhhhh @konanplaydirty snap story has got me bussing up ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚
10576,0,"@ticcikasie1 With a frown, she let's out a distraught 'Gardevoir' saying that she wishes she had a trainer"
10577,0,@skinkev let's rage
10578,0,If i could just get my line to block! #germantownbroncos #lilleague #popwarner #Broncos #usafootball  #lineman
10579,0,"@BIGGKATZ BUT arms (focused rage) is overpowered, it will be getting nerfed. It'll still be stronger than fury though"
10580,0,"@KevinI @GGGBoxing @SpecialKBrook pretty average, klitschko fury did about 600k and Joshua white did about 450k"
10581,0,"@WBIRSports They're still using his offense, up the middle 3X &amp; punt."
10582,0,@jessebwatters lol. Love it when you aggravate Juan. Keep up the good work. Lol
10583,0,@judahandthelion TONIGHT. Legit can't wait to rage ðŸ¤˜ðŸ»ðŸ¤˜ðŸ»ðŸ¤˜ðŸ»ðŸ¤˜ðŸ»ðŸ¤˜ðŸ»ðŸ”¥
10584,0,"Seeing #RIPShawtyLo got me thinking bout other rappers then I thought about @LilTunechi dying, and burst into tears... Smh"
10585,0,"@donna_bellav @SoniaRayS @gig_aholic He looks especially lovely. Sadly, I do not *removes potentially indignant Mr D from convo*"
10586,0,my momma irritate me asking all these questions like gone ðŸ˜¤
10587,0,The bubble has officially burst. 98 boys to beat for the trophy and all the glory #wptmain #bye
10588,0,"@Daniel_Sankey @hayleyp79 Haha.... Actually, after the Doggies I'm barracking for Anyone But GWS! "
10589,0,"@feistyarcher -trouble,' he feigned anger and gave her a look that told her to behave. He knew she wouldn't though, and that was one of -"
10590,0,@JBCrewdotcom how his own fans insult him
10591,0,I offend u
10592,0,np rum rage
10593,0,Some bloke on the train who's obviously trying to provoke West Ham fans by loudly slagging off the stadium to his mate on the phone
10594,0,#welfarereform should not be a 'model' for .
10595,0,@TheDTSB @trubble1127 @nflnetwork I agree but our offense was ass after the second half td score on the first drive
10596,0,"@RealPaulWalker R.I.P Paul, furious 8 can't wait"
10597,0,"Trumpism likewise rests on a bed of racial resentment that was made knowingly and intentionally, long before Trump got into politics."
10598,0,"If you let a general tweet offend you, you definitely shouldn't be on twitter."
10599,0,"As your own lives in order to complete our amazing life journey successfully, it is there. #bitter"
10600,0,@marthalyssa yep. LOL #bitter
10601,0,straight people are canoodling on the quad and I'm 
10602,0,remember when that guy got #angry that i kept saying gary sanchez was the best baseball player in the world... lmao
10603,0,"What's a Kali's kitten? [She asked, a frown curling on her fair skinned forehead as he showed her the scar] A cat did - (@ScarredTiger)"
10604,0,@everycolorbot more like every color looks the same #triggered #colorblind 
10605,0,My husband found out there are other rabid hockey fans like me as we waited in line 4 of the 6 window stickers were for SJ NHL/AHL hockey.
10606,0,"@ParrishWalton @kjmgolf Also, our best assets on offense are our RB's and our WR's (longterm). Have to have an offense to utilize both."
10607,0,@UnknownAndYoung â€” a low growl escaping him. Oh oh.
10608,0,@RiotzXVl papercuts sting and stub ur toe last for like 10 secs
10609,0,I've been wanting salty fries from McDonald's since yesterday and I'm burning my fingers eating them bc these shits ðŸ”¥ðŸ”¥ðŸ”¥
10610,0,Love how Megan is raging about this Kendall Jenner photo and I'm sat here like ðŸ¤”ðŸ™ƒ
10611,0,@josephperson Cam is still rattled from the backlash he received when he made the black QB comment and suffered the wrath of White America.
10612,0,Because you offended by the lies of Alexandria Goddard doesn't mean that I'm Deric's friend or anything else. Purely a fishin expedition.
10613,0,"Y'all really insult coz of soccer???  Lmao, wow!!!!!!"
10614,0,What terrible thing to see and have no vision-\n\nHelen Keller-\n\n-Begin with the end in mind-\n\nStephen Covey-\n\n #whereareugoing 
10615,0,@StarFlowerz17 @DreamerAbe #bitter. Nicole and Cory is why she was evicted.
10616,0,@rumanaa_r @DaiIyRoasts what did I do to offend you? ðŸ™„ðŸ˜­ðŸ˜‚
10617,0,What terrible thing to see and have no vision-\n\nHelen Keller-\n\n-Begin with the end in mind-\n\nStephen Covey-\n\n#whereareugoing #relentless
10618,0,"The bitter the battle, the sweeter the victory..."
10619,0,i resent biting my tongue.
10620,0,You can't fight the elephants until you have wrestled the pigs. #quoteoftheday 
