Sample Number,Label,Text
30302,2,Watch this amazing live.ly broadcast by @rosannahill #lively #musically
30303,2,Rec'd call 2day from Haitian church we started in Florida some 15yrs ago. Preparing to acquire their own bldg. Wanted me to know. #rejoicing
30304,2,"There's a specific joyous 20 song title engiybhekayo, yasezayoni. Need it for le mood"
30305,2,promise of restoration to the nation of israel...'everywhere you look blessing '..barns/wine overflow.Everything beautiful  #do_u_see
30306,2,Look forward to the detours because they bring delightful surprises. #lifequote #delight
30307,2,Watch this amazing live.ly broadcast by @paulzimmer #lively #musically
30308,2,talk about a mood pickup i went from depressed to elated so fast
30309,2,Finn singing 'Can't Fight This Feeling' in the shower and Will spying on him is one of the best scenes on any show. 
30310,2,@NHLstoreNYC I'm cheering for @TeamNA_WCH and @TeamEUR_WCH #NHLNYCSweepstakes
30311,2,Watch this amazing live.ly broadcast by @evanhufferd #lively #musically
30312,2,@bradshawjp Sweet! #optimism
30313,2,Finn singing 'Can't Fight This Feeling' in the shower and Will spying on him is one of the best scenes on any show. #glee
30314,2,tfw you're en-route to your future :) !! @HUCJIR i'm coming for ya! #openhouse #futurecantor  #NYCletsgo
30315,2,It's Thursday which means it's Grey's day #TGIT #rejoice
30316,2,Watch this amazing live.ly broadcast by @kana_blender  #musically
30317,2,@ofc_ALDUBQC Glad you gained some cheery vibes just by looking at our Happy Meal! ðŸ˜Š
30318,2,I found #marmite in Australia. `:) 
30319,2,Watch this amazing live.ly broadcast by @huntermcaseyy  #musically
30320,2,"@5ftanomaly aside from that i'm all about pleasing the individual that i'm involved with, my pleasure comes from their pleasure."
30321,2,mustache_harbor: TiburonChamber plus a hearty pour of #yachtrock by #mustacheharbor !
30322,2,@jaime_scurr: any team in the world would be totally elated to get to have you on it XD
30323,2,Tonight my top delight was a Skein of Geese flying about 1 foot above me as I swam in #Windermere. Breeze dropped &amp; it became like glass.
30324,2,"â€” to reveal a broad smile. \n\n'Yeah, it's nice.' \n\nPursing his lips, he stifled his joyous expression in order â€”\n\n[@AVIATAUBE]."
30325,2,theÂ LordÂ turn his face toward you and give you peace. Numbers 6:26 #truth #trust #promise #calm #justice #great #mighty #protected #delight
30326,2,Watch this amazing live.ly broadcast by @its.finfin #lively #musically
30327,2,Watch this amazing live.ly broadcast by @iamjustinburke  #musically
30328,2,@Rbrutti what a #happy looking #couple !
30329,2,Punchline king is back! @Paedeezy ðŸ”¥ðŸ”¥ðŸ”¥ðŸ”¥ðŸ”¥ðŸ”¥ðŸ”¥ðŸ’¯ðŸ’¯ðŸ’¯ #bright city lights
30330,2,@lawson__lynch my kinda girl pleasing the dick rightðŸ˜ðŸ˜
30331,2,Catering channel's at the height technics hearty enjoyment symptomatize: vrlfEyrN
30332,2,Watch this amazing live.ly broadcast by @maisiev #lively #musically
30333,2,"her fingers slide along your thighs, caressing the skin before she's leaning down, down, down and the first lick is teasing n playful."
30334,2,@doctorofinfo I was just introducing a little levity to the convo. Yep!
30335,2,@INCIndia Oh please! INC talking about looting! I'm not saying #BJP is pure but this is such a #hilarious #irony! @BJP4India is def better!
30336,2,For a moment I found myself smiling
30337,2,@globemartyk 'drunken patroons' make this whole situation much more jovial though.
30338,2,Watch this amazing live.ly broadcast by @flydudern #lively #musically
30339,2,"@PersephoneOD Her cheerful voice echoed through the grand, familiar home, a smile blossoming on my rosy brims, 'Mom.' I reciprocated the --"
30340,2,"Just watched Django Unchained, Other people may frown, but I titter in delight! 2/5"
30341,2,My future must be bright af.
30342,2,"She gave a playful wink, taking the goggles off her head, swinging them around her finger. 'I would never~' @VerminEngineer"
30343,2,Watch this amazing live.ly broadcast by @elise_awsome_11  #musically
30344,2,Live simply. Dream big. Be grateful. Give love. Laugh lots. - Unknown #quote #inspiration 
30345,2,"On the bright side, my music theory teacher just pocket dabbed and said, 'I know what's hip.' And walked away ðŸ˜‚ðŸ˜­"
30346,2,Watch this amazing live.ly broadcast by @paulzimmer  #musically
30347,2,"@yoursecretsub1 Trust me dear, if you want to make anything invisible, hang a wet paint on it, and hilarity will ensue."
30348,2,Watch this amazing live.ly broadcast by @swagrman_fan  #musically
30349,2,"Vacation wise, Egypt offers great places, amazing scenery, bright skies and good weather at a very good and affordable price for students."
30350,2,Gotta hit up breezy every day to make sure he's breaking in my boots. First class friend right there
30351,2,Watch this amazing live.ly broadcast by @kaylaaa_sartorious  #musically
30352,2,15 minutes of yoga to your breakfast routine will change your day #preparation #sunriseyoga #bodyawareness #health #yoga  #stretch
30353,2,Watch this amazing live.ly broadcast by @jaredhorgan  #musically
30354,2,"Quote_Soup: Be happy not because everything is good, but because you can see the good side of everything. #optimism"
30355,2,Every single problem we ever face can be solved with a nice blend patience and optimism
30356,2,Transitioning to a new job is hard when you have nothing but joyful memories of the previous one. Thanks @LifeTeen for changing my life! â¤ï¸
30357,2,"Accept the challenges, So that you may feel the exhilaration of victory.\n\nTOMIHO IpaglabanMo TapingDay2"
30358,2,@BattleSmitten \n\nother begin telling a 'story' he realized that she was making an attempt at cheering him up. It was sweet of her and so âž¤
30359,2,Time to go hit up the library - I have a lovely PILE of book reservations to collect this morning...  #books #reading
30360,2,Not untill today has anyone ever said to me they remember what I had on over 7 years ago when they met me n liked me since #cutealert 
30361,2,It is no coincidence that Lacan recorded infants' jubilant reactions to their mirror images in the noise.
30362,2,"Be happy. Be who you want to be. If others don't like it, then let them be. Happiness is a choice. Life isn't about pleasing everybody...."
30363,2,Accept the challenges so that you can feel the exhilaration of victory!!
30364,2,"Another joyful encounter in Tribez &amp; Castlez! I just met Mouchole, Ogre Cook! Do you want to know who that is? Download the game and find..."
30365,2,@bodwell_james did it not just enliven your soul
30366,2,A 'non-permissive environment' is also called a 'battleground' - #MilSpeak #hilarious
30367,2,"@samvirwin fancy! I have some of those and I have never put them up, I should do that. Also, I vote jaunty angles then no one will judge"
30368,2,@sportinglifecan I keep a down vest or sweater in my pack year round! Helps on chilly mornings or breezy mountain tops! #mysportinglife
30369,2,@BertGatti not had much to cheer about you see ðŸ˜œðŸ˜‚ðŸ˜‚
30370,2,Watch this amazing live.ly broadcast by @haythatjamile8  #musically
30371,2,"It's not that the man did not know how to juggle, he just didn't have the balls to do it. \n#funny #pun #punny #lol #hilarious"
30372,2,@kevinmenzel annual reminder that i don't care and will cheerfully eat anything so labeled
30373,2,Watch this amazing live.ly broadcast by @huntermcaseyy #lively #musically
30374,2,"@gypsydragoness wrinkling up. 'Well now, looks here like your name starts with the letter G, eh?' The man smiled up and gave a hearty +"
30375,2,Watch this amazing live.ly broadcast by @izzybuzy365 #lively #musically
30376,2,@__PeterPanda yes bro it's actually breezy
30377,2,- the joyous occasion of laughing at the ostentatious display of disrespect. Bruce just scoffed at the entire scene. This wasn't Batmanâ€™s -
30378,2,@RobRiggle @joelmchale @NFLonFOX I still can't get jimmy garoppolo out of my head and it's been almost 3 weeks. Thanks a lot! 
30379,2,@ardit_haliti I'm so gutted. I loved her cheery disposition.
30380,2,When you're prof suggest @Pharrell and William James may be unlikely dialogue partners and then plays the #happy video #WeAreCST
30381,2,"The return of Matt Damon, and of director Paul Greengrass, brings back all the exhilarating if rather po-faced entertainment to a movie"
30382,2,Thinking about trying some comedy on youtube. Always been fond of it. Time to nut up.  #comedy #maybeoneday #hopefullyfunny #LOL
30383,2,"@ClaireBlair27 See, that's how you and Michelle are so cheery!"
30384,2,Watch this amazing live.ly broadcast by @brooke_bridges #lively #musically
30385,2,#LMFAO @MSNBC 's #racepimp Tamron Hall used the words 'fscts' and 'MSNBC' in the same sentence #hilarity #libtard #biasedmedia #neverHillary
30386,2,Accept the challenges so that you can feel the exhilaration of victory.' - George S. Patton
30387,2,promise of restoration to the nation of israel...'everywhere you look blessing '..barns/wine overflow.Everything beautiful #joyful #do_u_see
30388,2,@biggerthanyuu He's flushed upon hearing the feeling is reciprocated. He's elated to shove himself right into his arms and hug him tightly.+
30389,2,Why have I only just started watching glee this week I am now addicted ðŸ™„  #GLEEK
30390,2,I aspire to have Val's self confidence and optimism tbh ðŸ‘ðŸ’– #GBBO
30391,2,"I can not depict what I feel right now.. I feel jubilant yet anxious, or..dunno. It seems like now I'm having something worth wait everyday."
30392,2,"@bijayjanand\nIt's not just a treat for viewers to watch u as janak, it's simply a treat for our soul, mind, thoughts. #hearty respect ðŸ™ðŸ™"
30393,2,Just now we were rejoicing that we finally won a match the draw just revealed that we are facing city next. This life sef
30394,2,@AimiSyafiqahR go check up with your bf. He'll give u strength with just one smile. #TOPno1
30395,2,"Charlotte and a friend just climbed to the top of a windmill! Think the view was easy, breezy, beautiful? @PlayHollywoodU"
30396,2,Omg. You've got to watch the new series 'This is Us'.....wow. Best tv show I've seen in a long time.\n #tears  #moretears
30397,2,Watch this amazing live.ly broadcast by @katyy.mae  #musically
30398,2,Watch this amazing live.ly broadcast by @hannah..mccloud  #musically
30399,2,What if.... the Metro LRT went over the Walterdale?!?! ðŸ˜‚ #yeg #levity
30400,2,@DailyMailCeleb @KTHopkins Katie I love how you describe yourself as 'normal'. Really you're anything but! #hilarious #neverchange
30401,2,Watch this amazing live.ly broadcast by @kana_blender #lively #musically
30402,2,@TiburonChamber plus a hearty pour of #yachtrock by #mustacheharbor !
30403,2,@u4uzoma Boss I see you as someone that is jovial and funny. Tho av not met u in person.
30404,2,"@carysmithwriter @Maria_Savva @RealRockAndRoll We're the least known band in the World, but so glad you asked #muchlove "
30405,2,#Talking about our #Problems is our greatest #Addiction#Break the #habitTalk about ur #Joys#quote  #problemsolving #behappy
30406,2,"@nw_autonate \n\n*She held the back of his skull, smiling into the kiss.*"
30407,2,Watch this amazing live.ly broadcast by @ittzdevin  #musically
30408,2,Watch this amazing live.ly broadcast by @__.mila.__ #lively #musically
30409,2,Watch this amazing live.ly broadcast by @swagrman_fan #lively #musically
30410,2,#ukedchat A4 Just go outside (or to the gym hall) and play! \n#education #playful #learning
30411,2,it was both lively &amp; lovely @crumblepie15 @buryprofs @DittoBistro #BuffnPolish
30412,2,@jessbr0ughton don't be shy next time! We're a cheery bunch. :) \n\nSam. X
30413,2,"To insure good health: Eat lightly, breathe deeply, live moderately, cultivate cheerfulness, and maintain an interest in life."
30414,2,"@Chr1sMcLaughlin he's brilliant, lost the joyous plot with us that year. Admits being a fan now after that."
30415,2,It has been medically proven that laughter is an effective pain killer.
30416,2,@ashleynwinters I don't like the statement but I love the optimism
30417,2,I've got some new pens to break in. Name an animated series and I'll draw you in that style ðŸ–
30418,2,felt a bit shit getting a very high blood sugar then i remembered it's my first one above 15 this week which is incredible for me! 
30419,2,@UKLittleKitchen Defo a hearty root veg gratin. Nice comfort food as Autumn kicks in
30420,2,@Corsair those sparkling looks like a gay vampire ðŸ˜
30421,2,"Yahweh your God is among you, a warrior who saves. He will rejoice over you with gladness."
30422,2,Watch this amazing live.ly broadcast by @jaredhorgan #lively #musically
30423,2,Always doing the EmotionalHedgeâ„¢ w #WPS\n\nI'm elated about start.  Have I mentioned I'm on TAMU -6?!
30424,2,Watch this amazing live.ly broadcast by @thebrandonrobert  #musically
30425,2,Watch this amazing live.ly broadcast by @broitzmax #lively #musically
30426,2,Relive Vegas' heyday with Rat Pack tribute
30427,2,I wish there was a #glee version of @ShawnMendes Stitches. @GLEEonFOX #gleekforever
30428,2,i fix a clever ritual to make you feel frolicsome
30429,2,Panda eyed jaunty after watching jaws until late!
30430,2,Watch this amazing live.ly broadcast by @broitzmax  #musically
30431,2,A cheerful heart is an unending banquet.-Â Proverbs (Mishle) 15:16
30432,2,"Anyone know how the #Mariners did today? The mood here seems strangely jubilant! As Meatloaf says, 2 out of 3 ain't bad, unless you win one!"
30433,2,@DailyMailCeleb @KTHopkins Katie I love how you describe yourself as 'normal'. Really you're anything but!  #neverchange
30434,2,My friend just messaged me 'ugh I'm so hungry I can't wait for breakfast' #socialmedia #WineWednesday  #funny #laughing 
30435,2,"Quote_Soup: Be happy not because everything is good, but because you can see the good side of everything. "
30436,2,"repentance, and trusting in Christ. It is lowly and painful, but it is also joyous, peaceful, and absolutely glorious. (2/2)"
30437,2,Watch this amazing live.ly broadcast by @brooks_swaggysquad #lively #musically
30438,2,@AQpk which was worse than expected and hilarious too. no one will even remember.
30439,2,Watch this amazing live.ly broadcast by @matt.boss #lively #musicallyjh
30440,2,Queen Bey will be smiling over sixth this afternoon
30441,2,"@carysmithwriter @Maria_Savva @RealRockAndRoll We're the least known band in the World, but so glad you asked #muchlove #hilarious"
30442,2,@RapeseedOilFans \nWho nose where those scent roses went\nTo a spot in the Orient\nMummified\nIn rapeseed oil fried\nEating drinking &amp; merriment.
30443,2,"When something makes you excited, terrified, thrilled, nervous, elated &amp; like you've been kicked in the guts all at once. Need word for that"
30444,2,"@Nekudere oh ok, yeah I felt dumb like I think I would have known if it was animated at least lmao"
30445,2,@LoriAlan1 Seriously. Digging those eyebrows. 
30446,2,@FullTimeDEVILS Memphis looking bright. Rojo looking like Rojo.
30447,2,@ESPNLosAngeles best segment so far by @marcelluswiley @Kdubblive  hilarity
30448,2,Taguchi engineering fashionable hale and hearty little game optimization: MqnAOcU
30449,2,Watch this amazing live.ly broadcast by @arbitraryvlog  #musically
30450,2,"Update: I have yet to hang out with @MisElizaJane, but I'm still hopeful! #optimism"
30451,2,@aradsliff don't know I'm from nj we are the worst on purpose. #laughter
30452,2,*ZETH voice*: Hit The Target \n (holds up upside down cheering towel)
30453,2,Benefit out exhilaration called online backing off: JkUVmvQXY
30454,2,Optimism leads to success. - Bill Kerr @Coach__Kerr #success #optimism #goals
30455,2,"@AphoticSanguine â€”but be a little playful. \n\nHe hesitantly pulls away, just enough so he could get words out, lips brushing againstâ€”"
30456,2,"â€œWhen we give cheerfully and accept gratefully, everyone is blessed.â€â€•Maya Angelou"
30457,2,@LoriAlan1 Seriously. Digging those eyebrows. #animated
30458,2,me taking a picture by myself: *awkward smile*\nme on picture day: *awkward smile*\nconclusion: stop smiling ;'(\n #pictureday2016  #ornot
30459,2,"#Followback Quote_Soup: Be happy not because everything is good, but because you can see the good side of everything. #optimism"
30460,2,Watch this amazing live.ly broadcast by @rosannahill  #musically
30461,2,I assume that people pick up on my joviality coz I lol a lot but it's just not working. Maybe I need to get heavy handed with emoticons? Ha
30462,2,Your lion's heart\nWill protect you under stormy skies\nAnd I will always be listening for your laughter and your tears
30463,2,@LPDonovan this is why I think his pre prepped debate answers have the potential for hilarity
30464,2,Watch this amazing live.ly broadcast by @__.mila.__  #musically
30465,2,Watch this amazing live.ly broadcast by @mrgummyking  #musically
30466,2,"To all who follow me, whether we've ever talked or not hope you have a joyous life. Goodbye."
30467,2,"Whether you are rejoicing or fighting back tears, God wants to share the moment with you."
30468,2,Watch this amazing live.ly broadcast by @thebrandonrobert #lively #musically
30469,2,Watch this amazing live.ly broadcast by @its.finfin  #musically
30470,2,@thetwattickla @NottRihanna lol no it's sparkling wine
30471,2,@DipstickDipper \n'It's alright!' She said cheerfully trying to make the moment fun
30472,2,@rosyIipH glee glee glee glee gLEE GLEE i LOST LOST LOST lowe much
30473,2,Watch this amazing live.ly broadcast by @evanhufferd  #musically
30474,2,Watch this amazing live.ly broadcast by @ittzdevin #lively #musically
30475,2,And you as well! #sparkling @cherebork @MelissaJoyRD @SarahKoszykRD @eat4performance @rustnutrition @jenhaugen
30476,2,A cheerful sloth annotated old books about a very good man then the gods ended evil.
30477,2,"@chenaidavid easy, breezy, beautiful rasta mon"
30478,2,Accept the challenges so that you can feel the exhilaration of victory. -George S. Patton
30479,2,"When we give cheerfully and accept gratefully, everyone is blessed.\nÂ»Maya Angelou\n\n@DrMayaAngelou #RIP #MayaAngelou"
30480,2,"The human race has one really effective weapon, and that is laughter. -- Mark Twain"
30481,2,"@IndieWire @cinemaeyehonors #WaltzWithBashir was incredible, tho I think it's more of an #animated film than #documentary about #Lebanon war"
30482,2,A good thing about being sick is that coughing is like an ab workout. Maybe my abs will be more defined by the time I'm better ðŸ˜‚ðŸ˜… 
30483,2,@OilersFanSean yup I feel dirty cheering
30484,2,Possible magazines over against put with versus thy joviality conjunction shower quotient sufficiently: BQAvtja
30485,2,"Just like there is a right way to pray, there is a right way to give - not grudgingly or of necessity, but cheerfully. #woficc"
30486,2,"@JoshuaLenon I trust you know that I appreciate your willingness to explain the details, and my attempt at levity is just that. @bobambrogi"
30487,2,Check out this #film Robocoq 301 #animated #shortfilms
30488,2,A good thing about being sick is that coughing is like an ab workout. Maybe my abs will be more defined by the time I'm better ðŸ˜‚ðŸ˜… #optimism
30489,2,i'm doing laundry and watching that 70's show with a bunch of strangers. #happy #birthday #to #me
30490,2,The neighbor dancing in the Clayton Homes commercial is me. 
30491,2,"@DKTaylorWriter I thought that was funny, too. But maybe not such a coincidence. Green must be the official color of optimism."
30492,2,It breaks my heart seeing people down or upset.. I will try my best to make them smile or cheer them up ðŸ¤—
30493,2,@buzzlightbeard2 If you don't love yourself... Honesty is the best policy #smile
30494,2,@philjame5 @spoke_bros wow! that looks bright
30495,2,"So is cheerfulness, or a good temper, the more it is spent, the more remains. Ralph Waldo Emerson"
30496,2,@smoothkobra after such a heavy 2 days this has given much needed levity. Thanks bro
30497,2,Never make a #decision when you're #angry and never make a #promise when you're #happy. #wisewords
30498,2,Evening all. Don't forget it's #RobinHoodHour TONIGHT ðŸ¹\n\n #bizitalk #bizhour #southyorkshire #MansfieldHour  #sheffieldHour #NottsHour
30499,2,A decent sleep makes Kurt a happy soldier. Spit &amp; polish the converse men. chests out and baseball caps at a jaunty angle.
30500,2,I #rejoice in following your statutes as one rejoices in great riches. -Psalm 119:14 #TheBible
30501,2,"â€œDonâ€™t burn out; keep yourselves fueled and aflame. Be alert servants of the Master, cheerfully expectant.' Romans 12:11-12"
30502,2,i'm doing laundry and watching that 70's show with a bunch of strangers.  #birthday #to #me
30503,2,"I think what 2016 to really needs to round it out is a @cthulhu4america vs @smod2016 twitter debate. End on something joyful, ya know?."
30504,2,"I saw her, whose countenance expressed a mighty rivers were monotonous, and her lively conversation took care of the various"
30505,2,I'm really hitting all flavors of my sparkling water rap. But you know what's tripping me out? These half French and Spanish flavors.
30506,2,Twitter is a font of endless hilarity.
30507,2,@tunaeP_ cheer upâ˜ºï¸
30508,2,He maketh the #barren woman to keep house &amp; to be a #joyful mother of children\nPraise ye the Lord\nPsa113:9
30509,2,Watch this amazing live.ly broadcast by @arbitraryvlog #lively #musically
30510,2,@PeanutRD @MelissaJoyRD @SarahKoszykRD @eat4performance @rustnutrition @jenhaugen  hey #sparkling is the word I just picked 4 my biz card
30511,2,"@doubtcaspar babe :(( remember I'm ALWAYS here if u need a little cheering up or talk, ily lotsðŸ’˜"
30512,2,@Hank_nsno @RonaldKoeman cheering and clapping I assume
30513,2,Decide to stop being afraid. To just stop. What are you now free to do?\n\n#brave #free #honest #healthy #happy #life #living #optimism #love
30514,2,"#Arts create richness &amp; liveliness in our society, continues through educational &amp; social benefits, and only ends with the economic"
30515,2,"Hey u never know, Channel 4's version of #GBBO might actually be quite good. A few adverts aren't the end of the world. "
30516,2,@melsey6 oh good girl hope she is cheerful
30517,2,Not my fault if I'm more observant than you thought of me to be ! ðŸ˜œ I'm not sorry ðŸ˜ #wisdom #laughter #observingyou #allthetime #becareful ðŸ˜Ž
30518,2,Top seed Johnson chases double delight at Tour Championship
30519,2,"incetown, age 23, joyful, elevated in hope with the"
30520,2,@88Palouseriver @ABC @NRA I rejoice everything time some moron is taken out of the genetics pool.
30521,2,@delon03 can you at least just walk past her and break out into laughter
30522,2,Day 3 of #harvest16 - listening to the sound of the chopper working it's way closer to home at @mountaindairy makes me . #farm365
30523,2,I might not pay for my own health insurance but I do like sparkling water and Brussels sprouts now so I think I'm an adult
30524,2,@CazuaL_WeaR @ScottInSC looks like a book shaped like a gun to me #optimism #itsagunalright
30525,2,I am always ready to .
30526,2,"The point of living, and being an optimist, is to be foolish enough to believe the best is yet to come' - Peter Ustinov  #quote"
30527,2,Intermit animated^%%%ncaa pittsburgh vs mississippi sprightly shiny bbva level peg varsity football telly scra...
30528,2,"Turkish exhilaration: for a 30% shade off irruptive russian visitors this twelvemonth, gobbler is nephalism so..."
30529,2,#ThisIsUs has messed with my mind &amp; now I'm anticipating the next episode with #apprehension &amp; #delight! #isthereahelplineforthis
30530,2,Now I'm back at @wxpnfm and am elated to record @mannequinpussy fucking shit up in our studio this evening.
30531,2,The Quarterback' wrecks me every time.. #glee
30532,2,"A cheerful heart is good medicine, but a crushed spirit dries up the bones. A wicked man accepts a bribe in secret to pervert  justice."
30533,2,Watch this amazing live.ly broadcast by @matt.boss  #musicallyjh
30534,2,"A cheerful heart is good medicine, but a crushed spirit dries up the bones -Proverbs 17:22-"
30535,2,@TheNotoriousMMA looking like @MIckeyRourkeFP in his heyday
30536,2,I see I'll be hovering over the block button today with much glee.
30537,2,Am I watching #BacheloretteAU or Zoolander ?  #samvrhys
30538,2,i started glee from the beginning n i'm crying they were such babies i love my children
30539,2,Decide to stop being afraid. To just stop. What are you now free to do?\n\n #brave #free #honest #healthy  #life #living  #love
30540,2,#ThisIsUs has messed with my mind &amp; now I'm anticipating the next episode with #apprehension &amp; ! #isthereahelplineforthis
30541,2,You have to find a way to top yourself. #glee
30542,2,"You know, you're pro-actively playful. You want to press your boobs into my face, Tatenashi. I'm not saying no, though. =3"
30543,2,lol! no mention of pak PM or even his speech on any international news channel and pakis are rejoicing as if the world stands with them
30544,2,@veggiesausage that happens...u will be ok tomorrow cheer it up..Don't give up no no noðŸ˜ðŸ˜ðŸ˜
30545,2,"Update: I have yet to hang out with @MisElizaJane, but I'm still hopeful! "
30546,2,â€œThe essential Saltes of Animals may be\nArkhamâ€™s large outfit from any effects he\nI rejoice that you continue in ye
30547,2,@warmneutrals 'passenger in car next to u cheerfully asks for a cigarette and then directions'
30548,2,"@EtherealMystic_ - felt like he couldn't control â€” and here she was, giving so much of herself, selflessly pleasing him. His groans were -"
30549,2,@TChudhry @fasiranjha lol @ ur caste. even if the whole village dies.. a massali like you cant be a chaudhry:) so cheer up massali :)
30550,2,will i ever get the nerve to quit the restaurant ??? find out tonite on glee!
30551,2,"#RIP30 Heaven is rejoicing because they've gained an angel, the Keifer family are in my prayers ðŸ’™ðŸ™"
30552,2,@DanLanthier That was exhilarating hockey. They're still out if Russia wins in regulation I'm reading. #fuck
30553,2,"My boss likes to stand in my office &amp; smile at me like a shark: maliciously gleeful, and ask me how am I as if I have a secret to tell her."
30554,2,Cross Party Group on Crofting meeting tonight in @ScotParl. Suspect it's going to be a lively meeting....
30555,2,Watch this amazing live.ly broadcast by @brooks_swaggysquad  #musically
30556,2,Riggs dumb ass hell lolol  #LethalWeapon
30557,2,@footballmcd agreed. Memphis looks lively also
30558,2,Hey NASCAR fans. Are you going to the race in Loudon this weekend?  Why not stop by New Day Diner for a great hearty breakfast before you go
30559,2,"Had a coworker look at her phone and say, cheerfully, 'oh look, Kap's getting death threats now.' ðŸ™„. Then she goes to say the 49ers are"
30560,2,"Hey u never know, Channel 4's version of #GBBO might actually be quite good. A few adverts aren't the end of the world. #optimism"
30561,2,the prospect of getting choked out by a hot daddy tonight is sorta cheering me up but I also kinda just wanna watch the new AHS episode lol
30562,2,â€œSet a goal to achieve something that's so big so exhilarating that excites you &amp; scares you at the same time.â€ \nâ€• #BobProctor
30563,2,@zinabukvic_ cheer up
30564,2,"My two older boys were elated, my toddler was terrified. I have pics of his poor little face peeping through the hole in the basket."
30565,2,@SoCalValerie this one was Apples attempt to make muslims happy ðŸ•‹
30566,2,Tom Phillips being all jovial at the start of this week's show when Joe is strutting out after that video package is quite the juxtaposition
30567,2,Bring back the heyday #NominateBunkface
30568,2,"At the regular cheerfulness of any emotion, her own supper, and to give the ladies were soon as they have been entirely at"
30569,2,Blake lively is flawless
30570,2,"every time a new Anthony Weiner revelation breaks, Bill Clinton says a prayer of thanks that texting/DMing didn't exist in his heyday."
30571,2,@finkowska just rejoice if you get paid for it.
30572,2,her; i want a playful relationship\nme; *kicks her off the couch*
30573,2,#Talking about our #Problems is our greatest #Addiction\n\n#Break the #habit\n\nTalk about ur #Joys\n\n#quote #optimism #problemsolving #behappy
30574,2,When your rewatching glee and break down in tears all over again. ðŸ˜­ðŸ˜¢ #glee
30575,2,#food  #Ð´ÐµÐ½ÑŒÐ³Ð¸ #smile   microsoft_.net_framework_4.5.1_full_plus_by_gora
30576,2,Tip 5: Don't worry about pleasing everyone. #TitanWisdom
30577,2,"@finkowska @PigletParker they happen. I expect your thumbs were all over the place in glee, interpreting my double negative."
30578,2,Go follow #beautiful #Snowgang â™¥@Amynicolehill12 â™¥ #Princess #fitness #bodyposi #haircut  #Whitegirlwednesday
30579,2,@Devilligan It's a beautifully sincere balancing act of grief and hilarity.
30580,2,@AllredMD @KerryCallen @thismanthispete Kirby's Black Panther in a cool animated panel.
30581,2,@Bookselenaxxx @Hustler @Bookselenaxxx @Hustler \nðŸ‘…ðŸ’¦ðŸ‘…ðŸ’¦ðŸ‘…ðŸ’¦ðŸ‘…ðŸ’¦ðŸ‘…ðŸ’¦ðŸ‘…that hot pussy unappetizing that delight
30582,2,"Cover it up with a smile, maybe it'll get better"
30583,2,Currently listening to @ScottFoxonair &amp; @KatCallaghan @Z1035Toronto podcasts!! Can you guys please move to #yvr ?  #missyou
30584,2,@FoRDaYS14 ðŸ˜³ chewing what? #smile #arcdental #turlock
30585,2,Laudrup and his evil white companions rejoice.
30586,2,My ukulele bag has fallen apart. ðŸ˜ WELLL AT LEAST my life hasn't yet!! #Joys\n\n#quote  #problemsolving #behappy
30587,2,"@JohnDotWhite I remember its heyday, but these ladies range in age from, I'd say, mid-30s to early 70s."
30588,2,"The point of living, and being an optimist, is to be foolish enough to believe the best is yet to come' - Peter Ustinov #optimism #quote"
30589,2,"@elena_yip My random guesses for you! A potential Amelie, Kenneth of 30 Rock (but YA instead of TV) &amp; maybe w/ the optimism of Lara Jean?"
30590,2,"@SloanTheOtaku Betelgeuse/Sloth was lively, dedicated and tenacious, Regulus/Greed is humbly content and Ley/Gluttony is starving hungry."
30591,2,@Tomstarling86 He didn't have many chances to show what he can do but looked lively and had a good shot tipped over the bar before the end.
30592,2,@GNRailUK There's gonna be street parties when you lot leave. Spontaneous rejoicing. Clowns.
30593,2,@iamnotatwit Or did I lie and cut 5 years off my age to be young and spry and hire-able in Hollywood? #thegoldbergs
30594,2,"@CohenDS Yell, 'Bye, garbage!' cheerfully after it."
30595,2,what happened to breezy
30596,2,Love how cheerful that woman is about storing someone else's furniture for an eternity. I'd have sold it by now. #GrandDesigns
30597,2,"â€¢Days!'\nHe was itching for a fight..itching for the exhilaration of battle, of almost getting defeated, the adrenaline pumpingâ€¢\n@RojinHitto"
30598,2,theÂ LordÂ turn his face toward you and give you peace. Numbers 6:26 #truth #trust #promise #calm #justice #great #mighty #protected 
30599,2,Be free and open and breezy! Enjoy! Things won't get any better so get used to it.
30600,2,Lil reminder that my private account is a delight of shittalking and occasionally NSFW stuff! @AngryArchosaur
30601,2,"every day i have to think in my mind will this be pleasing to God. my decision making, the way i react, treat ppl, speak, am i pleasing God."
30602,2,"Trying to loveee somebody, just wanna love somebody right now, guess there's just no pleasing me"
30603,2,Follow me in instagram 1.0.7 #love #TagsForLikes #TFLers #tweegram #photooftheday #20likes #amazing #smile #follow4follow #like4like #look â€¦
30604,2,don't put famous dex in a tweet with breezy lol chris is that guy dex a bitch lmao n music ass
30605,2,"Athenian: When mirth is the order of the day, he ought to be honoured most who gives most mirth to the greatest number (Laws)"
30606,2,"The birds chirp , the sun shines and the wind chimes chime. There was once a smile on this face."
30607,2,@rantking just adding a little levity
30608,2,@FoRDaYS14 ðŸ˜³ chewing what?  #arcdental #turlock
30609,2,"@MerenthaProphet - the Hunter in this way, content and joyous in simple, domestic bliss? I cannot wait for word of who you truly are to -"
