Sample Number,Label,Text
20304,1,@twinfjournal @TwinningLife111 @KCtwinflame @TFUnion1111 @Para_Priestess @cupidpoetry I went thru the same thing yesterday #panic better2day
20305,1,@CBCNews Canada should be a driving force of democracy freedom rights - instead we help #dictator #misogyny #Sharia #Islam  #polygamy
20306,1,we shiver in the pause between words \nabandonment still fresh upon the tips of our tongues
20307,1,How I Murdered Your Mother #SpookyTv #horror
20308,1,Just had to reverse half way up the woods to collect the dog n I've never even reverse parked in my life ðŸ™„ 
20309,1,Girls with hairy arms scare me
20310,1,Didn't concede yet but having a nightmare at the back #MUFC
20311,1,"me, myself, and I \n #horror movie alone again tonight maybe a #zombie would eat me and finish my life game already - i want #gameover"
20312,1,I feel ghastly and I'm really hoping it's just a post-birthday slump. Back to full research mode tomorrow either way.
20313,1,"In addition to fiction, wish me luck on my research paper this semester. 15-20 pages, oh boy. #daunting"
20314,1,@Fly_Norwegian quite simply the #worst #airline #worstairline I've ever used! #shocking #appauling #dire #dismal #beyondajoke #useless
20315,1,Accrington Stanley? Who are they? Exactly. Things looking dire for West Ham despite the win. What's changed since March? #bbcfootball
20316,1,@RogueCoder250 We are in so much trouble!! I don't think the Rev will see the funny side of our project. 
20317,1,mmmm i'm kinda sad i hope i can shake this before school
20318,1,Late night #thoughts. Feeling #restless.
20319,1,"However the agent was inauthentic, my sister still loves me, &amp; I'm still alive. So I guess it wasn't that bad. #socialanxiety #anxiety"
20320,1,@carlybigelow13 first you take the room now you wanna beat me up #bully
20321,1,@datboyJuniorE lool soon as man start loosing weight.  Its panic
20322,1,@jndtech horrible.
20323,1,â€œThe #greatest fear #dogs know is the #fear that you will not come back when you go out the #door #without them.â€   \n  â€•#Stanley #Coren
20324,1,Fosu Mensah is having a complete nightmare! It's the reason all Northamptons attacks come from the left.
20325,1,"@Ms_Asia_Pacific @jgsuing @PilosopoTanya @HuffingtonPost @HuffPostPol as a fellow UP grad, i shiver at the shallowness of his arguments"
20326,1,How can America be so openly embracing racism. 
20327,1,Overtime... #TeamNA #WCH2016 #nervous
20328,1,"From harboring Osama bin Laden to its relationship with Haqqani network, there is enough evidence to prove Pakistan is sponsoring terrorism"
20329,1,Feeling like I've had the worst night of sleep ever - not great before the #London to #Brighton #cycle ride for @DMTFYP ðŸš´100k #apprehension?
20330,1,We're all in D. T. (Discipleship training or detox) for something. #messy #fearful #cutoff #choosefreedom #CryOut16
20331,1,Recording some more #FNAF and had to FaceTime my mum to let her know I was okay after I let out a high pitched scream ðŸ˜‚ #horror #suchagirl
20332,1,@bobcesca_go @sesmithesq \nDidn't Florida 2000 teach you anything? I live here in Palm Beach County and lived through that nightmare.
20333,1,@markhberman2003 @LanceZierlein @790blessing entire team from coaches on down played and coached scared from jumpstreet. #intimidated
20334,1,How can America be so openly embracing racism. #dismayed
20335,1,Donnie trumpeter is a vapid and vacant vile viper slithering through the landscape and playing on the gears of the fearful and afraid.
20336,1,@hoystweet Are the pre-purchased tickets being sent soon? Coming to the Saturday evening show... tickets are a no show! #panic #hoys ðŸ´ðŸ¦„
20337,1,Super shitting it about this tattoo 
20338,1,when people hit on me i try to shake them off by talking about how i hide from communism
20339,1,How am I supposed to intimidate the freshman if half of them are taller than I am??
20340,1,"How the fuck do we #live our lives admiring everybody that ever just did something to #win it, then be #afraid to even try to do it yourself"
20341,1,@GuardianAus @guardian because there is a realistic probability that a clown might be their next president. #clown #uspol 
20342,1,Onus is on #Pak to act against #terror groups which find all types of support for cross border terror: #MEA
20343,1,Round 2 #panic #pcola
20344,1,"2day's most used term is, #terrorism, with many addresses and forms. On my #opinion, the only form of terrorism in this world is, injustice!"
20345,1,"Malins with another surging run forward almost sets McCreadie up at the far post.  Decent game for the neutral, nervous for @Lewes_cfc fans"
20346,1,@LBC - I can't read this article but headline indicates a horror story. Lock sick chavs up and throw away the key.
20347,1,The fact that we have a presidential candidate that speaks the way Trump does is alarming. I thought higher of my peers. #FDT16
20348,1,@BraveHermione_ + and gives it to hear] 'Please.. I can tell you anything if you want to listen. maybe you're dont afraid anymore of me +
20349,1,#NewYork: Several #Baloch &amp; Indian activists hold demonstrations outside @UN headquarters demanding Pak to stop exporting #terror into India
20350,1,"However the agent was inauthentic, my sister still loves me, &amp; I'm still alive. So I guess it wasn't that bad. #socialanxiety "
20351,1,Sickness bug! #awful
20352,1,@gowoonist i got that but you were alarming
20353,1,not only was that the worst @EGX that's I've attended but worth one of the worst cons I've been to in the last 5 years #terrible
20354,1,Home is where the heart lies ! Love my little island but my birth city just ain't acting right &amp; im not feeling too good about it 
20355,1,"#America finding #gratitude amidst the sadness and frustration about race, #fear, anger and #racism, i remain hopeful _ i'm an earth fixer'"
20356,1,"David's #anxiety is going to send him home. As someone who also suffers, learning to look normal is an essential coping skill. #survivor"
20357,1,@jjskeffington @foodbelfast I dread to think!
20358,1,I'm such a shy girlðŸ™„
20359,1,Watching Paranormal Activity: The Ghost Dimension. I'm not sure how I feel about it yet. 
20360,1,@CP24 And I hope when the police met him at the subway that they took him straight to jail ðŸ˜• 
20361,1,onus is on Pakistan' : @MEAIndia after #Uri #terror attack
20362,1,"#internationaldayofpeace Want peace,prepare for war. Destroy terror states like Pakistan"
20363,1,"They're both awful in their own ways, but just saying. The way he treated Aniston alone makes him a nightmare male narcissist to be avoided."
20364,1,Georgia Tech's Secondary is as soft as a marshmallow.  #horrible
20365,1,#Muslims are the principle victims of #terrorism. More Muslims are dying at the hands of these #terrorists than anyone else. #YounusAlGohar
20366,1,Angelino's been horrific
20367,1,@BaileyDemented @hsmitty3 ill kill u if u bully her ðŸ˜¤ðŸ˜¤ðŸ˜¤
20368,1,"Rollover car crash on warren st, traffic is horrid #Boston"
20369,1,@NRA @HillaryClinton  She never said anything about taking away guns but I would now bc of your stupid scare tactics for gun sales.Sickening
20370,1,Ugh I want to punch a wall every time I have to use @windows 10. Literally the worst product ever made #windows10  #killme
20371,1,Looks like #India is finally taking #Pakistan n it's #terrorism to task.#uriattacks.
20372,1,"It feels like there are no houses out there for us. With the most basic requirements I have, there are literally no options. "
20373,1,Saga: When all of your devices and teles fail just in time for bake off  #gbbo
20374,1,Home is where the heart lies ! Love my little island but my birth city just ain't acting right &amp; im not feeling too good about it #restless
20375,1,"If purging was real, Kenya would be the country where the elite purge from choppers while the low-class cower under their beds for 12 hours"
20376,1,Appropriate that first secretary at permanent mission is tasked with demolition of #terror state #Pakistan - Like 'renunciation of lies' bit
20377,1,I really want to go for fright night but I really don't ðŸ˜
20378,1,@NaziaMemon01 yeah a terror packed terror supported speech..
20379,1,@peacexxanna your nightmare
20380,1,PASTOR - 15 FEET away from shooting victim during protest says he is skeptical of official story.  #CharlotteProtest #CharlotteRiot
20381,1,When you arrive at the office the day before your first ever festival and the Internet is down 
20382,1,I seem to alternate between 'sleep-full' and sleepless nights. Tonight is a sleepless one. ðŸ˜• #insomnia  #notfair
20383,1,"can only blame Jose ere why would you give Rojo another start after Sunday , fucking disaster waiting to happen &amp; it did shocking header !"
20384,1,"@komaebun He just has that way of thinking, he wants absolute hope born from absolute despair."
20385,1,Still waiting to see if my @london2012track will make an appearance next week - two months today it was ordered #shocking #badservice
20386,1,My roommate turns the sink off with her foot to avoid germs and a guy says 'YOUR roommate is feet girl?! I'm so sorry' plz help #nightmare
20387,1,"Tomorrow is going to be a challenge, I have to talk at a freshers fair to STRANGERS ðŸ˜and pick up my new flat keys "
20388,1,a vote for #killary is like sticking a knife in a toaster  #MakeAmericaGreatAgain
20389,1,That old lady is cray cray #scared #BellaIsSoCute #awe #Empire
20390,1,"People have the right to #protest, Not to #loot &amp; #riot &amp; #terrorize #Charlotte\n#Violence &amp; #Anarchy is unacceptable\n@CNN"
20391,1,jesus ok an alarming percentage of my teachers ths year dont have a  s ingle thoughtful bone in their bodies . its gonna b an interesting yr
20392,1,When my 4yo is gone I blast gothcore music. She has #anxiety &amp; I can't listen 2 it around her bcuz it's 'too spooky'. *sigh* #momlife
20393,1,@Aliki111 Haters!!! You are low in self worth. Self righteous in your delusions. You cower at the thought of change. Change is inevitable.
20394,1,"@NFYFC @Wilkster_ hmm, don't know many yf  who are short on confidence! Wish I'd been one, #shy"
20395,1,.\nWe express our deep concern about the suspension of   \n@MohammedSomaa01  please reactivate it. he never violated T.roles @Support
20396,1,@ajjaffe @MattMurph24 @nickspencer I was under the impression that stop and frisk was a concern to many in NYC. Didn't deBlasio rein it in?
20397,1,That's fucking horrific defending from Schalke
20398,1,While we focus on issue of #IPCA @IHFOKids Indulges in #intimidation @BringRoshniHome @ChildrensIssues @MEAIndia @MinistryWCD #StopCruelty
20399,1,PASTOR - 15 FEET away from shooting victim during protest says he is skeptical of official story. #shocking #CharlotteProtest #CharlotteRiot
20400,1,@CP24 And I hope when the police met him at the subway that they took him straight to jail ðŸ˜• #awful
20401,1,i've seen the elder watching me during my community hours and i honestly don't have an idea about what my assignment will be. #apprehensive
20402,1,@Taoist_Skeptic @jackaberlin @DrJillStein @politicususa Doubt U have anything to be afraid of as Trump has been vilifying minorities &amp; women
20403,1,Wishing i was rich so i didnt have to get up this morning #poor #sleepy  #sad #needsmoresleep
20404,1,"@Orrible_Ives I didn't say anything bad about the situation great mate, can't believe some were. Makes me despair of humanity"
20405,1,Shoutout to @VZWSupport for ruining my iPhone 7 order!! #horrible
20406,1,"Next month we'll be running overcoming #lowmood, overcoming #worry and improving #wellbeing courses in #Louth. Self refer on 0303 123 4000"
20407,1,So they #threaten to kill #kapernick for KNEELING. I say every athlete just stop playing until social justice and equality comes forth.
20408,1,"@tylerhower Covering Milo might make senseâ€”not much, even at thatâ€”but celebrating him as puckish is cooperation in something ghastly."
20409,1,"@jade0208 unfortunately the diet is still on, so they will have to wait till Friday I'm afraid."
20410,1,@Theresa_Talbot @fleurrbie Haha...sorry about the dreadful puns... I need to get out more....I've been cooped up lately...
20411,1,@rsiereilly my heart did the flutter
20412,1,@ExpressScripts u shd b embrrssd. u jack up my bp meds twice and it will still take 3-5 days? Not express at all. #expressscripts #horrible
20413,1,In dire need of a worship session to just let go of everything
20414,1,A concern of mine is that big name FA(like Malik) will tell other big potential FA's to steer clear of this franchise till Gus is gone.
20415,1,@KarenL109 replace the carpet!! #shocking !!!!
20416,1,Everyday gay panic is STUNNING: I drew 1 guy's att'n to it when he blocked up a toilet stall's cracks w/paper towels. TOTAL INCOMPREHENSION.
20417,1,He: u r beautiful\nShe:i hve a bf\n\nSame as \n\n#India :u guys r #terrorist\n#Pak:we have #nuclear #missiles.\n\n#IndianArmy #terror
20418,1,@LmRyle @tomcolicchio @realDonaldTrump @HillaryClinton @ajjaffe I understand your concerns but look at her foundation contributions #worry
20419,1,@HillaryClinton #Hypocritical considering the #MiLLiONS of dollars you and @billclinton took from #horrible people and spent on yourselves.
20420,1,@LonelyGoomba UK cops have an issue fearing intervention. Hence situations like Rotherham. So of course it'll be dwarfed by US cops.
20421,1,Now #India is #afraid of #bad .
20422,1,okay i AHVE to start mob psycho 100 today. if i dont im going to fight myself
20423,1,@zavvi @zavvihelp only offering 6 moth warranty #ps4pro #shocking #truth #ripoff
20424,1,"Americans as a whole are, for the most part, feeling borderline despair at the very least. Looking at a situation out of control."
20425,1,can't believe Mint fest is two days away and i hate my outfit ðŸ˜©ðŸ˜©ðŸ™ˆ 
20426,1,@myaeggs I can't get a better look at her bc I'm too shy to make eye contact ;-;
20427,1,I Don't know what make #Pakistan fear more their #terrorist or their  #TerrorStatePak
20428,1,@stevie7t Why does talksport sound like it's being broadcasted from someone's basement #terrible #quality #amateurs
20429,1,I'm afraid she's the goat you libeling people?  #goat #libeling
20430,1,My study skills are terrible ðŸ˜’
20431,1,"@NeyaphemMaster @_James_Kellar_ @RavenMetamorph @MagnetoBroHood @jedi_paige Thomas' nervousness at being the group's focus is evident, 'I&gt;"
20432,1,Is it terrorism to intimidate a populace? What case held 'coercion by people in uniform is per se intimidation'?
20433,1,If the future doesn't fill you with existential dread are you even a real person
20434,1,"I've been in such a bad mood this week, and work has been horrific, so I decided to start a scrapbook of my summer vacation"
20435,1,@YahooCare data stolen in 2014 and only now do you tell us #shocking.
20436,1,"@MasterTomTheDom  I hate winter, I dread it's arrival."
20437,1,"#NawazSharif says lets end #terror. Sure, let #IndianArmedForces target the bases without #Pakistan interference #Karma?"
20438,1,PM #SheikhHasina in @UN speech terms #terrorism as global challenge and urges world leaders to work together to unroot it from everywhere.
20439,1,@vibaby @imEB y'all had crackheads in the islands? I don't know why I find that so interesting and shocking
20440,1,@ExpressScripts u shd b embrrssd. u jack up my bp meds twice and it will still take 3-5 days? Not express at all. #expressscripts 
20441,1,"When you wake up, scroll through social media, and another father was taken from his child  #everyday #KeithLamontScott"
20442,1,can't believe Mint fest is two days away and i hate my outfit ðŸ˜©ðŸ˜©ðŸ™ˆ #nightmare
20443,1,@NativeApprops @SBShear @HuffingtonPost Shew. That was #awful
20444,1,Forgot to plug the phone in overnight #nightmare
20445,1,@GMModular @goldmedalindia  horrible experience with a company like this #goldmedal #horrible sales person #wrong commitments#wrongproduct
20446,1,New play through tonight! Pretty much a blind run. Only played the game once and maybe got 2 levels it. #Rage #horror
20447,1,Bitch worry about me more than I worry about myself ðŸ™„ðŸ˜©
20448,1,"@AlamRahman today which can impact the signal, I'm afraid :-( Our engineers are working to have this resolved by this evening and you'll"
20449,1,"Approaching #terrorism from an anti-racism POV is futile, instead promote prejudice towards racism. That way we are all on the battlefield."
20450,1,Ugh I want to punch a wall every time I have to use @windows 10. Literally the worst product ever made #windows10 #awful #killme
20451,1,"@BrumSciComm in a danish.  What horror, what depths. #gbbo"
20452,1,When someone tells you they're going to 'tear you apart' and all they have to say is 'why are you so tall?' #shocking
20453,1,Men cannot even handle the suspicion of a horn farless ðŸ˜©
20454,1,@AOLUK @JamesHayr @TheDrum Anychance of addressing the communication I sent to you yesterday??? I still haven't had any contact #shocking
20455,1,@Morning_Joe @JoeNBC @mikebarnicle Trump says the refugee situation 'is not just about terrorism it's about quality of life.' Take note.
20456,1,If I was friends with me I'd hate me SO MUCH with the amount I bully them
20457,1,Absolutely shocking. The decline of Rooney is a little embarrassing really!
20458,1,Excited and nervous for Tuesday
20459,1,@HillaryClinton @realDonaldTrump @BonfireLana #bully #Bullshit #fullofshit please take out the #garbage
20460,1,"@Relaqss I know she did horrible shit, but it wouldn't make anything better in the end, but your choice"
20461,1,Thiza!!! What happens now when you tell him you're pregnant via home test &amp; nurse later tells you it's a false alarm &amp; BaE is too excitedðŸ™Š
20462,1,@realDonaldTrump She blamed Benghazi on a YouTube video. She blamed emails on #ColinPowell. Now she blames #terrorism on you. #weakHillary
20463,1,so I picked up my phone!!!' #shocking ðŸ˜³
20464,1,@markhberman2003 @LanceZierlein @790blessing entire team from coaches on down played and coached scared from jumpstreet. 
20465,1,Haven't gotten one hour of sleep... Today is going to be a fun day ðŸ˜ 
20466,1,Bayern Munich pitch is horrific
20467,1,@IPES_44 Mourinho is horrid
20468,1,@ChowdharyMahima Appreciate ur 'half truth.' Don't let ur good judgement swayed in the realm of propaganda. State doesn't sponsor terrorism.
20469,1,@StephenKing\n\nStephen King never once spoke out about how the Left crushes #FreeSpeech in publishing world.\n\n#Trump #horror #scifi #ccot #p2
20470,1,@VectoneMobileUK The worst customer service and lack of professionalism from this service provider! #phoneprovider #badbusiness #terrible
20471,1,"#COINCIDENCE??? When you turn on the TV, etc.&amp; listen &amp; watch, the objective is to #CaptureYourMind with #fear &amp; #depression. #FindGODNow!!!"
20472,1,"@Mc_Cabe_Conor This is it. The complete illiteracy around the role, nature and extent of British agents is shocking."
20473,1,I saved him after ordering him to risk his life. I didn't panic but stayed calm and rescued him.
20474,1,You don't know what to expect by Brendon's video lmao LA devotee video got me shook #panic
20475,1,On a side note if you are self medicating ? That's not helping that is burying the anxiety that WILL manifest in another way. Heart disease?
20476,1,"In addition to fiction, wish me luck on my research paper this semester. 15-20 pages, oh boy. "
20477,1,"@JogglingDroid @BrancoCarmine @Otto_English yeah, #UK was quite the #bully"
20478,1,"#Trump is #afraid of the big, bad #Hillary. #election #PresidentialDebate #PresidentialElection2016 #orangehitler #skip #hide #coward #fear"
20479,1,#BB18 Michelle crying  again #shocking #bitter He's  just not that into you ðŸ˜¢#TeamNicole
20480,1,@eugenelaverty @WorldSBK all the best Moto GP is loosing a very talented rider #shocking
20481,1,"Peopleâ€™s deepest passions often scare them too much to admit, even to themselves."
20482,1,a vote for #killary is like sticking a knife in a toaster #shocking #MakeAmericaGreatAgain
20483,1,"@CNN Wait, didn't she get a case of the ass when Donald Trump called it terrorism BEFORE all the facts were in?  I guess it's ok if she does"
20484,1,@siomo @NEWSTALK1010 20 says he gets reelected.....  #be #afraid
20485,1,@davidhiggerson Can understand fear factor but why support a company that wants to reduce your own to status of a needy satellite..
20486,1,Man Utd are shambles that was horrific ðŸ˜­ðŸ˜­ðŸ˜­
20487,1,"False alarm, she's not coming out today ðŸ˜ž"
20488,1,3years today marks the anniversary of that horrid Westgate Attack in Nairobi. My heart out to all those of us who lost our family &amp; friendsðŸ•¯
20489,1,Damnnit! Gonna be 1400 pts shy on Chiefs Rewards of getting a post game photo.
20490,1,Most Americans think the media is nothing but Government propaganda BS. #lies #control #BS #RiggedSystem  #garbage #oreillyfactor
20491,1,@BritishBakeOff Val's 'soggy bottom' face will haunt me. Stay strong V-dog!
20492,1,dread pitt
20493,1,"@tbergg1 mine are good rn, gonna be horrid after next week"
20494,1,you come running back to me saying how much you miss me then cower away when we acc try a friendship ðŸ‘ðŸ¼
20495,1,@mcdermo11 @rogerc32 u gave Laura so much constructive criticism she blocked u 'Lazy Give Up Now No Hope Retire' same with Heather #bully
20496,1,When my life became such a concern to irrelevant ass people I'll never know
20497,1,"When a guy comes on the train that smells like a mixture of a damp dog, old sweat and sewage works!!!!#gross #horrid #getoffthetrain #smelly"
20498,1,God we need a new goal keeper! Theyâ€™re both horrific.
20499,1,Thought I left that part of life behind me\nIt's back to haunt every girl that loves me
20500,1,"I hate that if I don't start the conversation, there won't be one."
20501,1,Focusing primarily on the person youâ€™re talking to rather than yourself and the impression youâ€™re making lessens social anxiety.
20502,1,"We can't stop racism overnight. Nor gun violence. Nor terrorism. But we CAN literally stop Trump overnight. So, like, let's? #ImWithHer"
20503,1,#Trump â€™s â€˜Make America Great Againâ€™ plan is exactly like the first 15 minutes of the #movie #ChildrenOfMen.\n\n#cages #terrorism #refugees
20504,1,@ChrisChristie You have no Police credentials-You were a litigator. Nothing more-No Experience. #Sad #TrumpPuppet #Felon  #jersey4sale
20505,1,@FJHobson @Beaker126 @Biastai how would you suggest we profile to stop right wing terror
20506,1,@realDonaldTrump @KellyannePolls New campaign slogan idea...'I know you are but what am I?' #bully #Trump2016 #yourefired #deflect
20507,1,"@TenPercent @emmajtracey @MetroUK not at all surprised unf, getting partially sighted Mum &amp; pushchair on trains a nightmare #ignorantpublic"
20508,1,@EurekaForbes U got to b kidding me. Anu from your firm responded  when I sent the contact details. #terrible #customerexperience
20509,1,i've been rooting for him since the beginning #anxiety #BB18
20510,1,i've seen the elder watching me during my community hours and i honestly don't have an idea about what my assignment will be. 
20511,1,@Greener105th so you are astounded that I respect blacks to vote like any other human? u talk so down towards them. What bigotry on display!
20512,1,What a horrible track lakeside is ðŸ˜³ðŸ˜³ðŸ˜´ðŸ˜´
20513,1,"@AnneMarieIAm Heard #alarm 1. time in Germany today #youFM, TG finally .. and far far too late. Germany always late w UK artists!!ðŸ˜¡ðŸ˜ "
20514,1,Have to say that third City kit is fucking awful. Someone at Nike wants shooting.
20515,1,@USAneedsTRUMP @HillaryClinton @realDonaldTrump awe!!! #cnn so bias and doesn't care about people only money
20516,1,#hillaryclinton and their followers are #nervous of a #BernieSanders #millennials saying yes to a #woman #POTUS  #JillStein  not #warmonger
20517,1,"@obyezeks \nWe can't forget d past.But while we apprehend and punish d culprits of the past,are we going to allow d present to slip away?"
20518,1,Hope was an instinct only the reasoning human mind could kill. An animal never knew despair.
20519,1,Val is the type of woman you would dread bringing a donation for the bake sale #GBBO
20520,1,@CBCNews Canada should be a driving force of democracy freedom rights - instead we help #dictator #misogyny #Sharia #Islam #terror #polygamy
20521,1,@saltmage I find it less daunting if I know one person at least!
20522,1,@williamcontrol just preordered The Pale EP... Would have paid for the phone call... But I would have freaked out and not said anything 
20523,1,@Budget  car rental you have made realize why I always use @nationalcares!!!!  What a !! #disgusted
20524,1,@Delta stuck on runway after being diverted to Fargo. Continuously told just 10 more mins for the past 4 hours. No food/water offered 
20525,1,Caballero's passing remains absolutely dreadful I see!
20526,1,Why is it when you nap during the day you are so comfortable but sleeping at night you'll never be as comfortable #nightmare
20527,1,"Maybe I'm too cynical for my own good, but I'm afraid, this is the only way to understand Nigeria."
20528,1,"@goofoffartiste Ah, the Grand Old Paradox that is fearing the encroachment of the state but loving unconditionally its paid enforcers"
20529,1,"Part of debunking #panic is the idea that either a physical symptom, negative thought, or a behavior begins the vicious cycle. #CBTWORKS"
20530,1,"@jk_rowling never thought an angry oompa loompa would be my Boggart, but there you have it. #boggart #PresidentTrump "
20531,1,a #monster is only a #monster if you view him through #fear
20532,1,@Zak_Atif two congressional hearings in USA stopped financial aid to Pak and asked it to prove that it is doing enough to stop terrorism 1n
20533,1,I was so shy freshman year this guy introduced himself to me by asking if I spoke any English
20534,1,My roommate turns the sink off with her foot to avoid germs and a guy says 'YOUR roommate is feet girl?! I'm so sorry' plz help 
20535,1,Still salty about that fire alarm at 2am this morning.
20536,1,#Terrorism can be destroyed easily if #wholeworld came together great strength..they could destroy this #fear from #humanity..
20537,1,I'm scared that my coworkers are going to submit me to one of those 'wardrobe makeover' shows.  #fashion
20538,1,"#Trump is #afraid of the big, bad #Hillary. #election #PresidentialDebate #PresidentialElection2016 #orangehitler #skip #hide #coward "
20539,1,"Although this war will be under the guise of combating terrorism it will in fact be a war against poverty, ignorance and just stupidity."
20540,1,Who's afraid of the clowns???\ncomment down there....
20541,1,Ronaldo has been shocking. He's tried to do skill twice and he's nearly fallen over both times
20542,1,We express our deep concern about the suspension of   @MohammedSomaa01  please reactivate it. he never violated T.roles @Support
20543,1,That last minute was like watching a horror show #GBBO ðŸ˜¥
20544,1,That old lady is cray cray #scared #BellaIsSoCute  #Empire
20545,1,Most Americans think the media is nothing but Government propaganda BS. #lies #control #BS #RiggedSystem #distrust #garbage #oreillyfactor
20546,1,It were during the past's mistakes- similar to terror was pretty remarkable.
20547,1,Late night #thoughts. Feeling .
20548,1,@hotpatooties more like quickie divorce #awful
20549,1,Jk I'm not a loner just really shy ðŸ˜…
20550,1,i wanna passion and fear
20551,1,"@WTFISaHashtag1 @MuslimIQ The problem is that right wing extremist terror groups aren't given coverage, press not interested"
20552,1,If Monday had a face I would punch it #monday #horrible #face #punch #fight #joke #like #firstworldproblems #need #coffee #asap #follow
20553,1,"Especially true if there is an impulsive, thin-skinned bully who likes to silence critics &amp; opponents as president. #voxconversations"
20554,1,Recently changed to @firstdirect and its the worst service I've ever encountered nearly require DNA to access anything. #awful ðŸ˜©ðŸ˜©ðŸ˜©
20555,1,@TELUSsupport any tips on why our wifi is terrible the past week? Slow or dropping out continuously - NW Calgary ðŸ˜•
20556,1,Sickness bug! 
20557,1,"sure, ohio state is terrible, ohio is awful, etc, etc\n\nthese feelings began with the toldeo war \n\nso, maybe don't campaign there?"
20558,1,I hate that a black lady is painting herself white on the internet for laughs and likes...  #BadForm #DidntLaugh
20559,1,"#ntfc mourinho is worried,  bringing Ibra  and Rushford on. "
20560,1,"3 #tmobile #stores, #original #note7 #customer and zero #results... What's going on guys? #terrible #customerservice #2hour #waittime"
20561,1,Going to get myself a copy of @StephenKing's CUJO for an upcoming project that I can't talk about just yet. #horror #amwriting
20562,1,@GSchwartz_ it wasn't a joke . #bully
20563,1,If you get called #shy this means you are #considered.Turn those #negatives to #positives Quote #MarnieMcCormack from @jpmorgan #womenintech
20564,1,"3 #tmobile #stores, #original #note7 #customer and zero #results... What's going on guys?  #customerservice #2hour #waittime"
20565,1,@1NatalieMaines Can you imagine being the person who has to spray tan him? #shudder
20566,1,think they re dating guys #nervous #bodybuilding #with #Follow4Follow megaphone xxx number Nierstein
20567,1,Well this is flipping great! Flipping standstill on the freeway!  #stepofftheledge #youvegottobekiddingme
20568,1,"When the sadness leaves you broken in your bed, I will hold you in the depths of your despair, and it's all in the name of love ðŸŽ¶"
20569,1,"@_jamiebraidwood haha, horrific is all that needs to be said. Glad I'm away to Spain on Sat so missing game ðŸ¹ðŸ•ðŸºâ˜‰â˜‰"
20570,1,@Shahid3011 don't tweet shit like this! It'll come back and haunt you like your other ones ðŸ˜­ðŸ˜‚
20571,1,omg i just heard my dads alarm go off have i really been up all this time
20572,1,@BlizzHeroes I feel horrible dealing with 'players' in HotS. News on what you're doing about it? Getting stuck with uncooperative people!
20573,1,I hate that a black lady is painting herself white on the internet for laughs and likes... #terrible #BadForm #DidntLaugh
20574,1,@ksmitely @CitizenMeh I feel strongly that we need to work together to right this dreadful wrong.
20575,1,"Missing the 500th test match today , not able to witness it like watching it in India #shy #indvsnz #500thTest @BCCI"
20576,1,Anyone else find @Microsoft 'anniversary windows 10 update 1607' a Complete #nightmare
20577,1,#WTF @NYSCHereToHelp @NYSC allows #gym #bully #atmosphere! #jumpship #nasty #atmosphere #unprofessional
20578,1,That goes the #alarm
20579,1,"#TerribleDebateQuestions Madame Secretary, isn't it true that Russia is behind all terrorism?"
20580,1,Penny dreadful 3 temporada
20581,1,@drunkejt almost all of my mutuals intimidated me at some point or still do
20582,1,It is more shameful to distrust our friends than to be deceived by them
20583,1,@ChrisChristie You have no Police credentials-You were a litigator. Nothing more-No Experience.#Sad #TrumpPuppet #Felon #bully #jersey4sale
20584,1,"@bumbleb33tuna door and cleared his throat, trying to dispel any nervousness he had left."
20585,1,Termination rate is at 22.22% I gotta make some things shake
20586,1,#India right of reply at #UNGA - #Pakistan preaching of human rights is by a country which is itself the global epicentre of 
20587,1,LMAO this person must hate me so bad to talk shit behind an anonymous account #awe /:
20588,1,The only thing scary about a 1-armed man trying to scare someone is the fact that he feels his 1 arm is only good for tryin to scare someone
20589,1,Farting in a hot are car when your windows don't roll down is terrible. #gag #BresAdvice
20590,1,these confident bitches should scare you the most
20591,1,I always thought I was too empathetic but it's becoming clear that the majority of you guys are plain insensitive to an alarming degree
20592,1,@Rocks_n_Ropes Can't believe how rude your cashier was today when I was returning an item!  Your customer service is slacking. 
20593,1,And here we go again ðŸ˜“ 
20594,1,#GADOT please put a left turn signal at Williams and Ivan Allen Jr Blvd. This is absolutely ridiculous #ATLtraffic #horrible
20595,1,@BoudicaRides @realkingrobbo Isn't that exactly what they should do? What took so long? He is more #afraid of #ClintonMafia than #Congress
20596,1,"@eileen_davidson on RHOBH, you just do not want to assume an affair while you were married so you criticize @LisaVanderpump! #awful"
20597,1,The Zika #Hoax Files: DEET is part of a binary chemical weapon targeting your brain: #Toxin  #neurological #USCitizens #Insect #mammal
20598,1,Start the convo...don't shy away..mental illness abounds in society including our workplace...be informed... #tsdoffsite
20599,1,#Everything you've ever wanted awaits you on the other side of #fear . #IfIWasTheOppositeSex #AskAMan
20600,1,"Anytime @perezed gets near a mic, someone needs to smack him w a bat. @BBTN #awful #marblesinmouth"
20601,1,Research has determined 70% of #laughter is actually #anxiety.
20602,1,3:45am and off to the hospital! Elouise's waters have gone!  #Labour #LittleSister #superexcited
20603,1,@Fly_Norwegian quite simply the #worst #airline #worstairline I've ever used!  #appauling  #dismal #beyondajoke #useless
20604,1,Obama admin rejects Texas plan to have refugees vetted for terrorism so Texas pulls of of fed refugee resettlement program. Aiding #terror.
20605,1,"you make my heart shake, bend and break.'"
20606,1,@GaryLineker yet you and all the other English pundits are afraid to criticise him
